farm_id,year,n_turb,capacity_kW,n_hours,wake_model,AEP_kWh,CF,WakeLoss,Volatility_kW,CV,P5_kW,P95_kW,RampFreq,low_hours,high_hours
163,2017,5,50000.0,8264,gaussian,209613728.4,0.5073,0.0730,16903.7,0.6664,1555.1,46075.0,0.0392,0.1393,0.3135
163,2017,5,50000.0,8264,jensen,197625563.8,0.4783,0.1261,16663.9,0.6968,1417.0,46075.0,0.0387,0.1567,0.2655
163,2017,5,50000.0,8264,curl,206901049.1,0.5007,0.0850,16884.2,0.6744,1514.1,46075.0,0.0353,0.1440,0.3055
164,2017,5,50000.0,8322,gaussian,261383726.3,0.6282,0.0167,16717.2,0.5322,2249.8,46075.0,0.0540,0.0999,0.4963
164,2017,5,50000.0,8322,jensen,260804295.7,0.6268,0.0189,16734.3,0.5340,2245.1,46075.0,0.0536,0.0993,0.4932
164,2017,5,50000.0,8322,curl,261111486.5,0.6275,0.0178,16726.8,0.5331,2245.8,46075.0,0.0518,0.0999,0.4947
7,2018,253,2530000.0,8186,gaussian,10932498221.4,0.5279,0.1400,862422.5,0.6458,69720.1,2331395.0,0.0495,0.1334,0.3435
7,2018,253,2530000.0,8186,jensen,10777604663.0,0.5204,0.1522,861627.4,0.6544,64920.1,2331395.0,0.0447,0.1365,0.3324
7,2018,253,2530000.0,8186,curl,10978441033.1,0.5301,0.1364,862984.7,0.6435,70219.1,2331395.0,0.0453,0.1317,0.3469
9,2018,267,2670000.0,7900,gaussian,10409860090.9,0.4935,0.1413,956030.9,0.7255,40642.0,2460405.0,0.0454,0.2046,0.3280
9,2018,267,2670000.0,7900,jensen,10181743968.1,0.4827,0.1601,953179.1,0.7396,40748.0,2460405.0,0.0405,0.2129,0.3138
9,2018,267,2670000.0,7900,curl,10429759077.3,0.4945,0.1396,957044.1,0.7249,40646.1,2460405.0,0.0432,0.2043,0.3315
10,2018,46,460000.0,8100,gaussian,2063781840.0,0.5539,0.0618,161154.5,0.6325,11736.8,423890.0,0.0506,0.1468,0.4016
10,2018,46,460000.0,8100,jensen,2057168231.2,0.5521,0.0649,161106.5,0.6343,11644.0,423890.0,0.0472,0.1520,0.3969
10,2018,46,460000.0,8100,curl,2065098812.0,0.5542,0.0612,161152.4,0.6321,11834.3,423890.0,0.0480,0.1478,0.4012
11,2018,208,2080000.0,8218,gaussian,9102043445.7,0.5325,0.1370,707830.5,0.6391,53229.0,1916720.0,0.0499,0.1386,0.3464
11,2018,208,2080000.0,8218,jensen,8888420016.8,0.5200,0.1572,707560.9,0.6542,50558.7,1916720.0,0.0411,0.1444,0.3271
11,2018,208,2080000.0,8218,curl,9106762878.9,0.5328,0.1365,708612.0,0.6395,53306.0,1916720.0,0.0453,0.1384,0.3478
13,2018,215,2150000.0,7932,gaussian,6963031637.6,0.4083,0.2030,728507.8,0.8299,26690.4,1981225.0,0.0555,0.2443,0.2264
13,2018,215,2150000.0,7932,jensen,6609964768.5,0.3876,0.2434,718003.2,0.8616,24996.6,1981225.0,0.0454,0.2630,0.2050
13,2018,215,2150000.0,7932,curl,6949584416.6,0.4075,0.2046,728663.3,0.8317,25913.1,1981225.0,0.0469,0.2458,0.2252
15,2018,44,440000.0,8173,gaussian,1697883652.8,0.4721,0.1450,149691.5,0.7206,9714.4,405460.0,0.0567,0.1706,0.2846
15,2018,44,440000.0,8173,jensen,1629725121.3,0.4532,0.1793,149425.9,0.7494,8635.0,405460.0,0.0499,0.1878,0.2666
15,2018,44,440000.0,8173,curl,1686881247.7,0.4691,0.1505,149790.2,0.7257,9427.5,405460.0,0.0516,0.1736,0.2836
16,2018,147,1470000.0,8237,gaussian,6851198656.4,0.5658,0.0838,502016.0,0.6036,46289.1,1354605.0,0.0416,0.1264,0.4038
16,2018,147,1470000.0,8237,jensen,6801694617.2,0.5617,0.0904,502880.7,0.6090,43811.5,1354605.0,0.0409,0.1288,0.3969
16,2018,147,1470000.0,8237,curl,6859310037.9,0.5665,0.0827,502696.8,0.6037,45986.0,1354605.0,0.0418,0.1259,0.4059
17,2018,175,1750000.0,8091,gaussian,6230275777.2,0.4400,0.1743,610327.5,0.7926,20852.9,1612625.0,0.0702,0.2286,0.2678
17,2018,175,1750000.0,8091,jensen,6085514828.2,0.4298,0.1935,607077.0,0.8071,18944.6,1612625.0,0.0561,0.2353,0.2563
17,2018,175,1750000.0,8091,curl,6249138897.3,0.4413,0.1718,610249.9,0.7901,19910.2,1612625.0,0.0590,0.2278,0.2688
18,2018,151,1510000.0,8220,gaussian,6799840844.9,0.5478,0.1092,505941.3,0.6116,47781.4,1391465.0,0.0394,0.1184,0.3618
18,2018,151,1510000.0,8220,jensen,6711343766.9,0.5407,0.1208,505916.2,0.6196,45436.9,1391465.0,0.0374,0.1212,0.3506
18,2018,151,1510000.0,8220,curl,6803553551.9,0.5481,0.1087,506529.1,0.6120,47782.2,1391465.0,0.0381,0.1190,0.3642
20,2018,80,800000.0,8255,gaussian,3616743162.3,0.5477,0.1160,275681.5,0.6292,18631.1,737200.0,0.0486,0.1398,0.3799
20,2018,80,800000.0,8255,jensen,3535595447.1,0.5354,0.1359,275917.5,0.6442,17269.3,737200.0,0.0462,0.1465,0.3608
20,2018,80,800000.0,8255,curl,3612834732.0,0.5471,0.1170,275932.2,0.6305,18602.0,737200.0,0.0469,0.1409,0.3790
22,2018,161,1610000.0,8100,gaussian,5516876447.8,0.4230,0.2069,529117.4,0.7769,25226.2,1483615.0,0.0377,0.1984,0.2147
22,2018,161,1610000.0,8100,jensen,5191995385.2,0.3981,0.2536,520957.6,0.8127,23242.8,1483615.0,0.0314,0.2227,0.1902
22,2018,161,1610000.0,8100,curl,5485441686.2,0.4206,0.2114,529263.6,0.7815,24269.5,1483615.0,0.0330,0.2016,0.2121
23,2018,75,750000.0,8206,gaussian,3296802750.4,0.5357,0.1265,260319.4,0.6480,18835.7,691125.0,0.0496,0.1395,0.3695
23,2018,75,750000.0,8206,jensen,3206992594.1,0.5211,0.1503,260670.7,0.6670,16920.2,691125.0,0.0446,0.1512,0.3507
23,2018,75,750000.0,8206,curl,3288805737.3,0.5344,0.1286,260522.0,0.6500,18417.1,691125.0,0.0470,0.1404,0.3700
25,2018,80,800000.0,8194,gaussian,3102864687.8,0.4733,0.1645,272983.8,0.7209,13955.7,737200.0,0.0411,0.1843,0.2824
25,2018,80,800000.0,8194,jensen,2961506545.6,0.4518,0.2026,270898.7,0.7495,12839.9,737200.0,0.0395,0.2004,0.2548
25,2018,80,800000.0,8194,curl,3086295308.6,0.4708,0.1689,273155.9,0.7252,13645.9,737200.0,0.0377,0.1860,0.2800
26,2018,140,1400000.0,8173,gaussian,5714538313.3,0.4994,0.1059,490052.8,0.7009,27412.5,1290100.0,0.0430,0.1728,0.3334
26,2018,140,1400000.0,8173,jensen,5702107999.0,0.4983,0.1078,490135.9,0.7025,26748.2,1290100.0,0.0399,0.1737,0.3308
26,2018,140,1400000.0,8173,curl,5736783678.7,0.5014,0.1024,490562.5,0.6989,27981.1,1290100.0,0.0414,0.1724,0.3365
27,2018,133,1330000.0,8271,gaussian,6078516364.3,0.5526,0.1072,458163.6,0.6234,43629.0,1225595.0,0.0348,0.1272,0.3911
27,2018,133,1330000.0,8271,jensen,5915556554.1,0.5378,0.1311,457308.5,0.6394,41049.9,1225595.0,0.0304,0.1392,0.3580
27,2018,133,1330000.0,8271,curl,6062446909.0,0.5511,0.1095,458689.2,0.6258,43097.8,1225595.0,0.0335,0.1289,0.3886
29,2018,131,1310000.0,8113,gaussian,5076149127.2,0.4776,0.1463,450119.3,0.7194,26477.8,1207165.0,0.0383,0.1811,0.2977
29,2018,131,1310000.0,8113,jensen,4969109667.0,0.4675,0.1643,448613.3,0.7324,24993.7,1207165.0,0.0365,0.1901,0.2835
29,2018,131,1310000.0,8113,curl,5079092994.8,0.4779,0.1458,450473.0,0.7196,26355.2,1207165.0,0.0377,0.1811,0.2989
30,2018,129,1290000.0,8187,gaussian,4834266674.0,0.4577,0.1677,443580.3,0.7512,23237.4,1188735.0,0.0439,0.1945,0.2734
30,2018,129,1290000.0,8187,jensen,4652944597.2,0.4406,0.1989,441897.5,0.7775,21273.8,1188735.0,0.0452,0.2098,0.2549
30,2018,129,1290000.0,8187,curl,4826084259.6,0.4570,0.1691,444440.9,0.7540,22605.0,1188735.0,0.0417,0.1953,0.2752
31,2018,60,600000.0,8197,gaussian,2299610870.9,0.4676,0.1954,208377.3,0.7428,9943.9,552900.0,0.0656,0.1903,0.2908
31,2018,60,600000.0,8197,jensen,2119095150.9,0.4309,0.2585,207053.9,0.8009,9460.5,552900.0,0.0545,0.2219,0.2546
31,2018,60,600000.0,8197,curl,2271639535.9,0.4619,0.2051,208547.7,0.7525,9736.3,552900.0,0.0588,0.1947,0.2866
36,2018,116,1160000.0,7941,gaussian,4008940536.8,0.4352,0.1744,403571.6,0.7994,15835.0,1068940.0,0.0688,0.2255,0.2670
36,2018,116,1160000.0,7941,jensen,3884373640.5,0.4217,0.2000,402336.6,0.8225,15384.2,1068940.0,0.0579,0.2390,0.2537
36,2018,116,1160000.0,7941,curl,4006019854.0,0.4349,0.1750,403641.5,0.8001,15446.8,1068940.0,0.0599,0.2244,0.2655
43,2018,111,1110000.0,8097,gaussian,4604714774.8,0.5123,0.0946,378161.7,0.6650,25057.1,1022865.0,0.0295,0.1445,0.3273
43,2018,111,1110000.0,8097,jensen,4553592701.4,0.5066,0.1046,377402.4,0.6711,24510.0,1022865.0,0.0292,0.1502,0.3175
43,2018,111,1110000.0,8097,curl,4607203192.8,0.5126,0.0941,378506.1,0.6652,25160.1,1022865.0,0.0295,0.1462,0.3275
49,2018,101,1010000.0,8059,gaussian,3499783884.0,0.4300,0.2167,352396.5,0.8115,11336.0,930715.0,0.0717,0.2392,0.2569
49,2018,101,1010000.0,8059,jensen,3268545851.8,0.4016,0.2685,349140.9,0.8608,10627.9,930715.0,0.0578,0.2648,0.2324
49,2018,101,1010000.0,8059,curl,3478037092.3,0.4273,0.2216,352244.5,0.8162,11056.3,930715.0,0.0596,0.2410,0.2536
51,2018,91,910000.0,8172,gaussian,3789783384.7,0.5096,0.1100,317700.9,0.6851,21338.3,838565.0,0.0383,0.1609,0.3408
51,2018,91,910000.0,8172,jensen,3734555483.3,0.5022,0.1230,317456.4,0.6947,20346.0,838565.0,0.0359,0.1667,0.3304
51,2018,91,910000.0,8172,curl,3788646041.1,0.5095,0.1102,317996.9,0.6859,21126.9,838565.0,0.0377,0.1612,0.3413
55,2018,88,880000.0,8180,gaussian,3606213108.8,0.5010,0.1467,311663.2,0.7069,14333.9,810920.0,0.0816,0.1789,0.3394
55,2018,88,880000.0,8180,jensen,3456266224.3,0.4801,0.1822,309335.8,0.7321,12287.8,810920.0,0.0690,0.1961,0.3099
55,2018,88,880000.0,8180,curl,3593588267.8,0.4992,0.1497,311306.5,0.7086,13927.9,810920.0,0.0697,0.1803,0.3350
59,2018,80,800000.0,8274,gaussian,3324447351.9,0.5022,0.1771,284777.4,0.7088,14872.5,737200.0,0.0778,0.1815,0.3441
59,2018,80,800000.0,8274,jensen,3088602376.2,0.4666,0.2355,283879.7,0.7605,13129.6,737200.0,0.0625,0.2103,0.3053
59,2018,80,800000.0,8274,curl,3301281304.5,0.4987,0.1828,284935.8,0.7141,14046.8,737200.0,0.0659,0.1836,0.3411
60,2018,80,800000.0,8284,gaussian,3830747596.5,0.5780,0.0687,273791.7,0.5921,29706.0,737200.0,0.0391,0.1182,0.4285
60,2018,80,800000.0,8284,jensen,3808316300.4,0.5746,0.0741,274132.0,0.5963,29276.9,737200.0,0.0391,0.1211,0.4233
60,2018,80,800000.0,8284,curl,3831732663.5,0.5782,0.0684,274121.1,0.5926,29624.5,737200.0,0.0392,0.1184,0.4305
61,2018,80,800000.0,8263,gaussian,3521683984.9,0.5327,0.1339,275343.7,0.6460,18893.5,737200.0,0.0427,0.1444,0.3522
61,2018,80,800000.0,8263,jensen,3396904008.1,0.5139,0.1646,275877.1,0.6711,16990.0,737200.0,0.0413,0.1589,0.3301
61,2018,80,800000.0,8263,curl,3506917507.9,0.5305,0.1375,275904.4,0.6501,18773.9,737200.0,0.0427,0.1458,0.3505
65,2018,75,750000.0,8206,gaussian,3267072003.5,0.5308,0.1343,258237.0,0.6486,19480.1,691125.0,0.0352,0.1393,0.3541
65,2018,75,750000.0,8206,jensen,3168668373.7,0.5149,0.1604,259841.4,0.6729,17308.7,691125.0,0.0377,0.1545,0.3387
65,2018,75,750000.0,8206,curl,3258886351.7,0.5295,0.1365,259051.5,0.6523,18675.0,691125.0,0.0362,0.1422,0.3555
67,2018,73,730000.0,8122,gaussian,2615326095.8,0.4411,0.2031,248771.7,0.7726,11162.5,672695.0,0.0669,0.2017,0.2587
67,2018,73,730000.0,8122,jensen,2423286342.2,0.4087,0.2616,246356.0,0.8257,10446.8,672695.0,0.0612,0.2259,0.2284
67,2018,73,730000.0,8122,curl,2590878994.8,0.4370,0.2106,248486.9,0.7790,11097.1,672695.0,0.0587,0.2038,0.2539
68,2018,72,720000.0,8284,gaussian,3484097568.0,0.5841,0.0648,246653.5,0.5865,26593.4,663480.0,0.0581,0.1156,0.4314
68,2018,72,720000.0,8284,jensen,3460161625.7,0.5801,0.0712,247111.9,0.5916,26343.1,663480.0,0.0528,0.1185,0.4284
68,2018,72,720000.0,8284,curl,3481572671.2,0.5837,0.0654,246683.0,0.5870,26459.6,663480.0,0.0517,0.1161,0.4322
73,2018,67,670000.0,8181,gaussian,2951680819.6,0.5385,0.0890,234970.6,0.6513,15458.0,617405.0,0.0483,0.1477,0.3787
73,2018,67,670000.0,8181,jensen,2926630530.7,0.5339,0.0968,235114.4,0.6572,14486.4,617405.0,0.0487,0.1506,0.3721
73,2018,67,670000.0,8181,curl,2953995167.4,0.5389,0.0883,235126.0,0.6512,15133.3,617405.0,0.0476,0.1470,0.3799
80,2018,60,600000.0,8003,gaussian,2639605778.0,0.5497,0.0645,214512.4,0.6504,14836.4,552900.0,0.0422,0.1623,0.4145
80,2018,60,600000.0,8003,jensen,2629602237.0,0.5476,0.0680,214519.0,0.6529,14388.3,552900.0,0.0424,0.1641,0.4103
80,2018,60,600000.0,8003,curl,2640974750.1,0.5500,0.0640,214634.5,0.6504,14865.6,552900.0,0.0427,0.1627,0.4153
83,2018,58,580000.0,7778,gaussian,1711730244.3,0.3794,0.2545,195766.8,0.8896,5630.3,534470.0,0.0665,0.2814,0.2043
83,2018,58,580000.0,7778,jensen,1512139025.3,0.3352,0.3414,189868.4,0.9766,4847.6,534470.0,0.0496,0.3430,0.1695
83,2018,58,580000.0,7778,curl,1679458960.2,0.3723,0.2685,195200.2,0.9040,5227.6,534470.0,0.0543,0.2918,0.1989
84,2018,57,570000.0,7872,gaussian,1936294916.6,0.4315,0.1224,192531.0,0.7827,9111.4,525255.0,0.0437,0.2132,0.2370
84,2018,57,570000.0,7872,jensen,1884852490.3,0.4201,0.1457,190322.9,0.7949,8751.9,525255.0,0.0399,0.2222,0.2190
84,2018,57,570000.0,7872,curl,1929414119.5,0.4300,0.1255,192320.1,0.7847,8938.5,525255.0,0.0415,0.2156,0.2345
87,2018,56,560000.0,8121,gaussian,2341360328.4,0.5148,0.0904,195628.1,0.6785,13406.8,516040.0,0.0409,0.1566,0.3509
87,2018,56,560000.0,8121,jensen,2320734028.4,0.5103,0.0984,195512.9,0.6842,12991.9,516040.0,0.0392,0.1609,0.3431
87,2018,56,560000.0,8121,curl,2341812134.3,0.5149,0.0902,195797.9,0.6790,13385.2,516040.0,0.0398,0.1565,0.3514
96,2018,50,500000.0,8063,gaussian,1660541544.3,0.4119,0.1678,170447.0,0.8276,6433.0,460750.0,0.0583,0.2411,0.2340
96,2018,50,500000.0,8063,jensen,1570426182.9,0.3895,0.2129,168707.2,0.8662,6013.7,460750.0,0.0576,0.2639,0.2101
96,2018,50,500000.0,8063,curl,1647374303.0,0.4086,0.1744,170302.2,0.8335,6207.8,460750.0,0.0492,0.2433,0.2306
99,2018,48,480000.0,8050,gaussian,1119675355.3,0.2898,0.3457,140857.6,1.0127,4303.4,442320.0,0.0388,0.3390,0.1176
99,2018,48,480000.0,8050,jensen,877671243.2,0.2271,0.4871,127921.2,1.1733,3736.7,442320.0,0.0258,0.4486,0.0843
99,2018,48,480000.0,8050,curl,1072827527.7,0.2776,0.3731,139018.1,1.0431,3925.8,442320.0,0.0296,0.3581,0.1125
100,2018,48,480000.0,8147,gaussian,1558465650.5,0.3985,0.1380,151965.0,0.7944,9655.6,442320.0,0.0484,0.2063,0.1839
100,2018,48,480000.0,8147,jensen,1431966832.2,0.3662,0.2080,148765.7,0.8464,8841.5,442320.0,0.0475,0.2430,0.1577
100,2018,48,480000.0,8147,curl,1531165812.1,0.3915,0.1531,151302.1,0.8050,9202.8,442320.0,0.0436,0.2125,0.1775
102,2018,45,450000.0,7967,gaussian,1342924808.4,0.3746,0.1789,146545.0,0.8694,5406.0,414675.0,0.0436,0.2566,0.1848
102,2018,45,450000.0,7967,jensen,1268338322.1,0.3538,0.2245,144033.5,0.9047,4988.0,414675.0,0.0377,0.2803,0.1684
102,2018,45,450000.0,7967,curl,1329108036.3,0.3707,0.1873,146153.4,0.8761,5183.2,414675.0,0.0385,0.2597,0.1815
113,2018,36,360000.0,8174,gaussian,1363306679.7,0.4633,0.1092,120641.5,0.7233,9075.5,331740.0,0.0482,0.1697,0.2669
113,2018,36,360000.0,8174,jensen,1328403135.7,0.4514,0.1320,120407.6,0.7409,7642.8,331740.0,0.0471,0.1789,0.2556
113,2018,36,360000.0,8174,curl,1357278953.2,0.4612,0.1131,120652.1,0.7266,8555.1,331740.0,0.0465,0.1703,0.2661
116,2018,35,350000.0,8122,gaussian,1453113874.8,0.5112,0.0765,119057.7,0.6655,10034.9,322525.0,0.0477,0.1431,0.3292
116,2018,35,350000.0,8122,jensen,1445393084.2,0.5085,0.0814,119187.8,0.6697,9758.4,322525.0,0.0459,0.1463,0.3279
116,2018,35,350000.0,8122,curl,1452769938.3,0.5111,0.0768,119081.3,0.6657,9924.8,322525.0,0.0416,0.1443,0.3316
121,2018,30,300000.0,8197,gaussian,1260951142.4,0.5128,0.1445,101995.7,0.6630,7174.7,276450.0,0.0742,0.1369,0.3284
121,2018,30,300000.0,8197,jensen,1183419724.9,0.4812,0.1971,102109.5,0.7073,6086.4,276450.0,0.0666,0.1624,0.2918
121,2018,30,300000.0,8197,curl,1246195702.9,0.5068,0.1545,102025.1,0.6711,6741.1,276450.0,0.0658,0.1408,0.3212
122,2018,30,300000.0,8118,gaussian,1060653794.2,0.4355,0.1901,101078.9,0.7736,4808.9,276450.0,0.0429,0.2036,0.2432
122,2018,30,300000.0,8118,jensen,937757524.1,0.3851,0.2840,98698.8,0.8544,4063.5,276450.0,0.0424,0.2534,0.1946
122,2018,30,300000.0,8118,curl,1036835745.8,0.4257,0.2083,100981.3,0.7906,4413.2,276450.0,0.0399,0.2132,0.2348
123,2018,30,300000.0,7760,gaussian,1076563325.0,0.4624,0.1413,107232.8,0.7729,3892.7,276450.0,0.0666,0.2222,0.3003
123,2018,30,300000.0,7760,jensen,1009010558.7,0.4334,0.1952,106444.2,0.8186,3447.4,276450.0,0.0592,0.2492,0.2735
123,2018,30,300000.0,7760,curl,1063663075.8,0.4569,0.1516,107122.9,0.7815,3569.1,276450.0,0.0584,0.2278,0.2964
128,2018,27,270000.0,8069,gaussian,914888876.4,0.4199,0.1780,91249.0,0.8048,4161.4,248805.0,0.0452,0.2154,0.2383
128,2018,27,270000.0,8069,jensen,821003347.6,0.3768,0.2623,90591.1,0.8903,3497.2,248805.0,0.0465,0.2702,0.2039
128,2018,27,270000.0,8069,curl,896146687.1,0.4113,0.1948,91281.0,0.8219,3912.6,248805.0,0.0408,0.2248,0.2316
137,2018,21,210000.0,8079,gaussian,725673211.5,0.4277,0.1041,67924.6,0.7562,4388.4,193515.0,0.0374,0.1800,0.2130
137,2018,21,210000.0,8079,jensen,698756084.1,0.4119,0.1373,67373.8,0.7790,4018.2,193515.0,0.0350,0.1932,0.1964
137,2018,21,210000.0,8079,curl,718779409.4,0.4237,0.1126,67813.4,0.7622,4222.6,193515.0,0.0354,0.1844,0.2089
142,2018,18,180000.0,8272,gaussian,644490213.4,0.4328,0.1463,57537.8,0.7385,4303.4,165870.0,0.0313,0.1679,0.2145
142,2018,18,180000.0,8272,jensen,600442809.2,0.4033,0.2046,56753.4,0.7819,3739.4,165870.0,0.0279,0.1905,0.1877
142,2018,18,180000.0,8272,curl,634555776.8,0.4262,0.1594,57473.2,0.7492,4064.5,165870.0,0.0305,0.1726,0.2106
144,2018,16,160000.0,8112,gaussian,621535383.4,0.4789,0.0583,53554.5,0.6990,4562.0,147440.0,0.0369,0.1693,0.2758
144,2018,16,160000.0,8112,jensen,594316132.2,0.4579,0.0996,52880.3,0.7218,4414.2,147440.0,0.0345,0.1832,0.2443
144,2018,16,160000.0,8112,curl,615909170.3,0.4745,0.0668,53467.4,0.7042,4488.9,147440.0,0.0359,0.1738,0.2687
148,2018,11,110000.0,7921,gaussian,365546946.7,0.4195,0.0827,36755.9,0.7965,2145.5,101365.0,0.0254,0.2149,0.2285
148,2018,11,110000.0,7921,jensen,354595076.6,0.4070,0.1102,36513.6,0.8156,2021.7,101365.0,0.0254,0.2264,0.2149
148,2018,11,110000.0,7921,curl,362565913.0,0.4161,0.0902,36725.4,0.8023,2100.0,101365.0,0.0240,0.2184,0.2240
149,2018,11,110000.0,7965,gaussian,312004392.2,0.3561,0.0637,33537.9,0.8562,1972.0,101365.0,0.0296,0.2344,0.1515
149,2018,11,110000.0,7965,jensen,289079314.0,0.3299,0.1325,33045.7,0.9105,1705.9,101365.0,0.0269,0.2649,0.1351
149,2018,11,110000.0,7965,curl,306805897.2,0.3502,0.0793,33524.2,0.8703,1813.1,101365.0,0.0284,0.2447,0.1492
150,2018,11,110000.0,7995,gaussian,420645860.9,0.4783,0.0649,37801.3,0.7185,2532.4,101365.0,0.0479,0.1735,0.2996
150,2018,11,110000.0,7995,jensen,413648318.4,0.4703,0.0804,37793.2,0.7305,2334.6,101365.0,0.0489,0.1806,0.2919
150,2018,11,110000.0,7995,curl,418476071.7,0.4758,0.0697,37815.2,0.7225,2460.2,101365.0,0.0462,0.1755,0.2969
152,2018,10,100000.0,8185,gaussian,418084362.1,0.5108,0.0539,33576.0,0.6573,3243.3,92150.0,0.0360,0.1350,0.3195
152,2018,10,100000.0,8185,jensen,406991049.2,0.4972,0.0790,33481.4,0.6733,3054.5,92150.0,0.0367,0.1426,0.3012
152,2018,10,100000.0,8185,curl,415608248.9,0.5078,0.0595,33583.8,0.6614,3172.9,92150.0,0.0352,0.1370,0.3161
153,2018,10,100000.0,8078,gaussian,305331845.0,0.3780,0.1849,31553.2,0.8348,1677.8,92150.0,0.0297,0.2221,0.1712
153,2018,10,100000.0,8078,jensen,257914232.1,0.3193,0.3115,30089.7,0.9424,1454.5,92150.0,0.0241,0.2915,0.1281
153,2018,10,100000.0,8078,curl,295006826.7,0.3652,0.2125,31347.9,0.8584,1539.6,92150.0,0.0264,0.2343,0.1624
154,2018,10,100000.0,8079,gaussian,417418230.1,0.5167,0.0511,34245.2,0.6628,2923.4,92150.0,0.0479,0.1462,0.3364
154,2018,10,100000.0,8079,jensen,394868262.5,0.4888,0.1024,34868.8,0.7134,2545.4,92150.0,0.0513,0.1810,0.3161
154,2018,10,100000.0,8079,curl,412965510.2,0.5112,0.0612,34348.5,0.6720,2848.8,92150.0,0.0464,0.1509,0.3316
157,2018,7,70000.0,8085,gaussian,263176951.6,0.4650,0.0605,23309.0,0.7161,1604.4,64505.0,0.0558,0.1718,0.2523
157,2018,7,70000.0,8085,jensen,248633897.2,0.4393,0.1124,23352.9,0.7594,1399.1,64505.0,0.0568,0.1998,0.2335
157,2018,7,70000.0,8085,curl,259812278.7,0.4591,0.0725,23282.3,0.7245,1505.8,64505.0,0.0541,0.1765,0.2476
158,2018,7,70000.0,8064,gaussian,267634171.5,0.4741,0.0468,23680.4,0.7135,1889.9,64505.0,0.0486,0.1632,0.2862
158,2018,7,70000.0,8064,jensen,260972554.1,0.4623,0.0705,23735.2,0.7334,1694.2,64505.0,0.0482,0.1719,0.2774
158,2018,7,70000.0,8064,curl,265846163.9,0.4710,0.0532,23701.5,0.7189,1834.4,64505.0,0.0486,0.1654,0.2832
162,2018,5,50000.0,8024,gaussian,192131943.0,0.4789,0.0190,16724.9,0.6985,1549.9,46075.0,0.0343,0.1518,0.2808
162,2018,5,50000.0,8024,jensen,191099551.6,0.4763,0.0242,16719.5,0.7020,1522.9,46075.0,0.0350,0.1537,0.2777
162,2018,5,50000.0,8024,curl,191780454.2,0.4780,0.0208,16725.8,0.6998,1535.7,46075.0,0.0340,0.1522,0.2799
163,2018,5,50000.0,8001,gaussian,176911896.2,0.4422,0.0848,16394.9,0.7415,1289.8,46075.0,0.0326,0.1767,0.2316
163,2018,5,50000.0,8001,jensen,165125538.0,0.4128,0.1458,16000.5,0.7753,1173.8,46075.0,0.0328,0.1987,0.1894
163,2018,5,50000.0,8001,curl,174176638.4,0.4354,0.0989,16328.6,0.7501,1241.9,46075.0,0.0301,0.1831,0.2231
164,2018,5,50000.0,8092,gaussian,243585145.4,0.6020,0.0175,17080.3,0.5674,1722.0,46075.0,0.0504,0.1149,0.4629
164,2018,5,50000.0,8092,jensen,243103879.5,0.6008,0.0195,17095.1,0.5690,1700.0,46075.0,0.0515,0.1152,0.4608
164,2018,5,50000.0,8092,curl,243325778.0,0.6014,0.0186,17088.5,0.5683,1721.9,46075.0,0.0497,0.1151,0.4616
7,2019,269,2690000.0,8389,gaussian,11915778328.0,0.5280,0.1437,912531.6,0.6424,76232.0,2478835.0,0.0479,0.1316,0.3463
7,2019,269,2690000.0,8389,jensen,11785792492.5,0.5223,0.1530,913062.7,0.6499,70057.7,2478835.0,0.0417,0.1367,0.3390
7,2019,269,2690000.0,8389,curl,11974088807.3,0.5306,0.1395,912845.3,0.6395,76950.3,2478835.0,0.0434,0.1308,0.3499
9,2019,267,2670000.0,8102,gaussian,10725831382.5,0.4958,0.1517,930045.1,0.7025,52216.3,2460405.0,0.0481,0.1706,0.3214
9,2019,267,2670000.0,8102,jensen,10467067435.4,0.4839,0.1721,930481.2,0.7202,49527.5,2460405.0,0.0457,0.1816,0.3073
9,2019,267,2670000.0,8102,curl,10744741596.0,0.4967,0.1502,931765.2,0.7026,51803.5,2460405.0,0.0453,0.1703,0.3233
10,2019,88,880000.0,8173,gaussian,4061016272.8,0.5646,0.0778,306509.3,0.6169,22590.2,810920.0,0.0611,0.1367,0.4127
10,2019,88,880000.0,8173,jensen,4044274660.0,0.5623,0.0816,306043.2,0.6185,22354.9,810920.0,0.0597,0.1379,0.4079
10,2019,88,880000.0,8173,curl,4066301738.7,0.5654,0.0766,306193.1,0.6154,22739.7,810920.0,0.0574,0.1362,0.4122
11,2019,208,2080000.0,8402,gaussian,9555305395.4,0.5468,0.1334,699599.2,0.6152,70135.0,1916720.0,0.0504,0.1221,0.3586
11,2019,208,2080000.0,8402,jensen,9343841824.9,0.5347,0.1526,700665.4,0.6300,64817.8,1916720.0,0.0429,0.1289,0.3436
11,2019,208,2080000.0,8402,curl,9562518844.7,0.5472,0.1328,700320.7,0.6153,68947.6,1916720.0,0.0456,0.1214,0.3602
13,2019,215,2150000.0,8021,gaussian,7166567529.1,0.4156,0.2074,714254.0,0.7994,31257.7,1981225.0,0.0589,0.2117,0.2225
13,2019,215,2150000.0,8021,jensen,6804825973.0,0.3946,0.2474,706364.9,0.8326,29698.8,1981225.0,0.0541,0.2345,0.2022
13,2019,215,2150000.0,8021,curl,7151434378.0,0.4147,0.2090,714828.5,0.8017,30236.8,1981225.0,0.0521,0.2121,0.2225
